title,artist_name,track_mbid,date,length,genre_dortmund,genre_rosamerica,genre_tzanetakis,sad,happy,party,relaxed,acoustic,danceable,tonal,bright,instrumental,decada,longitud_titulo,pca_1,pca_2,pca_3,pca_4,pca_5,cluster,anomaly
Jingo (live at Woodstock),Santana,0a6a32c2-1438-4634-8a40-b46e110a16bc,2004,5.2399998982666665,Electronic,Rhythmic,Jazz,0.40836301446,0.127753958106,0.386007249355,0.726012885571,0.423466831446,0.368396580219,0.0176005531102,0.624694883823,0.357421636581,2000,25,-0.05714112309947046,-1.0963148637791935,-0.45222943095581153,-0.0899931161257023,0.6064131159388483,0,1
Big Boy,The Jackson 5,1bacaf83-2975-40ea-a765-4665d61e33fe,1993,3.7106666565,Folkcountry,Pop,Jazz,0.27462503314,0.857047080994,0.531851947308,0.784696340561,0.157931894064,0.845386266708,0.11633361131,0.9948335886,0.312105536461,1990,7,-1.086603945343858,1.2772676437249946,-0.3011702485134359,-0.32905774567903257,-0.639281962277764,0,1
The Best of My Love,Eagles,0f3d465d-c53b-4804-a4da-720a5f6bc2f4,2018,4.581519063316667,Electronic,Jazz,Jazz,0.878397524357,0.0465215630829,0.0379577577114,0.940110385418,0.992822349072,0.120323650539,0.982103943825,0.999999344349,0.00371280917898,2010,19,2.9047796494209863,-0.5307234842590477,1.930533298717498,-0.11794961757052609,-0.0784661153680981,1,1
To the Last Dead Cowboy,Waco Brothers,0ebaeac5-7979-4ad6-9a9a-880ff759fe95,1995,3.37502034505,Electronic,Rock,Jazz,0.272666484118,0.671658277512,0.441135913134,0.147893309593,0.220161303878,0.678419649601,0.996387004852,0.999993860722,0.416523605585,1990,23,-0.7434489559944164,2.1302392575010534,0.3682400724275019,1.0847022209566644,-0.31313632839497185,0,1
Barely Listening,So Many Dynamos,1a24ba80-c0d4-4b6a-a21b-719c694820ff,2015,3.8393333435,Electronic,Dance,Jazz,0.247796162963,0.831080973148,1.57784197654e-05,0.808817088604,0.0955903604627,3.00000096379e-14,0.0944523364305,0.415544062853,0.030690819025,2010,16,-0.2738756800071862,-0.2555297754913762,0.9188459044280787,-0.7551203728254351,0.5532052152335795,0,1
神さびた古戦場,弘世,0d62d5bc-6bd2-4e04-9619-210247fdde56,2009,3.4477778116833333,Electronic,Jazz,Jazz,0.5,0.00333943287842,0.160834789276,0.672573626041,0.750791847706,0.197276204824,0.0848667770624,0.672905743122,0.981643140316,2000,7,1.0566348735256998,-1.5179338473054413,-0.29999403045308454,-0.7510914277198925,-0.8616682666563245,1,1
Hard Times,Eilen Jewell,1acc806c-0b5a-4575-b5c1-92eb6c2935f7,2019,2.7363265991166665,Electronic,Pop,Jazz,0.471840441227,0.702367663383,0.29317805171,0.801394462585,0.636506795883,0.062395196408,0.22488579154,0.471196770668,0.259429723024,2010,10,0.48080331445046437,-0.3241948410082409,1.2526603544180195,-1.1295239189918873,0.1726528334926539,1,1
Classic Cars,Bright Eyes,0dfa7f10-7b71-4ec4-8855-1d62de7ebd0a,2007,4.32239430745,Electronic,Rhythmic,Jazz,0.355992287397,0.7114148736,0.609404504299,0.232294365764,0.239754259586,0.826809465885,0.918939471245,0.982365548611,0.0190948974341,2000,12,-1.2563016207128745,1.8509025111668016,1.2538180499010478,0.47091652952909346,-0.5985693105445448,0,1
I'll Be,Reba McEntire,0e50a45d-e501-485a-868c-21e29f483876,2008,4.473034159349999,Electronic,Pop,Jazz,0.603065669537,0.386988252401,0.116751335561,0.707239449024,0.77577650547,0.368542432785,0.794704735279,0.999999582767,0.171974107623,2000,7,1.4767333289328177,0.4784212511150944,1.099316434267171,-0.22502647530153855,-0.9042578345098484,1,1
At Last,Stevie Wonder,0e82f6e1-2c74-4e86-ad16-cb213d56810c,1969,2.864761861166667,Electronic,Pop,Rock,0.284809321165,0.709328353405,0.350497961044,0.786245465279,0.0308999028057,0.9693171978,0.913124144077,0.977943122387,0.0299843233079,1960,7,-0.1826739982108864,3.0898632214985997,-1.4111146993129282,-0.39170149139322363,-0.8532694168888345,0,1
The Sun Never Shone That Day,A-Ha,0fb9efa7-e24f-44db-9dc8-56c47f4d4fea,2000,4.6454421997,Electronic,Pop,Jazz,0.234161004424,0.227788493037,0.311701416969,0.33382371068,0.480706095695,0.712102591991,0.341842621565,0.907605230808,0.263112485409,2000,28,-0.6088689390441652,0.17215450650512965,0.05460534329243183,0.561540429373442,0.4413770065346112,0,1
Ich bin von Kopf bis Fuß auf Liebe eingestellt,Annett Louisan,0ec25420-535a-4a07-b8de-63873d129ce2,2005,3.131210835766667,Electronic,Rhythmic,Jazz,0.92566972971,0.0273713991046,0.0610599778593,0.981671571732,0.969548165798,0.344805628061,0.455957829952,0.8794272542,0.0451425686479,2000,46,2.809848144121691,-0.6978263914800468,0.7379862295907753,0.06305269554840194,2.0098789328179207,1,1
Ok!,Instituto Mexicano Del Sonido,1be83b19-0148-4d29-91cd-0d4eaf166f06,2005,3.4063672383666668,Electronic,Pop,Jazz,0.0875145047903,0.465310275555,0.764481186867,0.0283319875598,0.0267425402999,0.932362437248,0.680318236351,0.533370554447,0.0955446884036,2000,3,-2.7971854683193307,1.2066207894580068,0.5089399240861996,-0.5627359125655085,-0.695601296472288,0,1
"Hungarian sketches for orchestra, Sz. 97, BB 103: No. 1, Este a szekelyeknel",Béla Bartók,0f866ee1-8f62-4c3e-8231-65650aecdec7,2000,3.233110809333333,Electronic,Classic,Jazz,0.828506350517,0.222100868821,1.57784197654e-05,0.808817088604,0.0955903604627,0.999999880791,0.622915744781,0.508945226669,0.99999499321,2000,76,1.1446613805686308,-1.3924229601164706,-0.27381532373825124,2.559767098905015,2.5109076009478404,1,1
Meu Destino (My Destiny),Thievery Corporation,0eb76817-1124-45af-b692-f9470a1aec9d,2002,3.5008435567166667,Electronic,Pop,Jazz,0.854612529278,0.197092562914,0.146218433976,0.864930152893,0.453624337912,0.982005476952,0.876763701439,0.285730600357,0.954437971115,2000,24,1.2284884141658226,-1.270237131534365,-0.020462138002689645,0.3893952953958359,-0.42423932607605475,1,1
Broken Age (Witness45 Remix),Iversoon & Alex Daf,1a259591-4d95-4e6f-8402-0494f587324e,2014,7.267700703933333,Electronic,Dance,Jazz,0.283599615097,0.618416070938,0.942916095257,0.139541059732,2.15404611481e-06,0.999998927116,0.125386744738,0.415208518505,0.820792078972,2010,28,-3.0512001456197537,-0.8250164896960286,-0.18203954340978795,1.6923634940777372,0.007215678168873311,0,1
Party Doll,Chuck Knox,0d5d6c5a-3530-495d-9689-8b7cf1d26563,2007,2.268734741216667,Folkcountry,Rhythmic,Jazz,0.453827947378,0.661357462406,0.297645717859,0.0207163915038,0.662862837315,0.274225741625,0.998645186424,0.98649096489,0.0183979552239,2000,10,0.26289247580030956,2.2098254874429735,1.7109429141311125,-0.2746213531420408,-0.3430758167885047,1,1
Back to the Surface,So Many Dynamos,0bbab075-9845-4f3e-ab19-feae0001f3c2,2015,5.391999816899999,Electronic,Pop,Jazz,0.241614997387,0.0878251194954,0.00624618679285,0.805144548416,0.0262617096305,0.646138012409,0.157007977366,0.0702067911625,0.440367996693,2010,19,-0.828089936849559,-2.363367449565775,-0.1548418533381844,-0.35113921407874077,0.07955935678935015,0,1
Stillness,Doug Hammer,0da390f5-9f50-4628-a753-80701baba14c,2011,4.5419998169,Electronic,Classic,Jazz,0.639656960964,0.0256661418825,0.00104854255915,0.997354626656,0.984706401825,0.00373311620206,0.978205561638,0.920049965382,0.98951113224,2010,9,2.838578120349406,-1.254413681336201,0.9397828830829805,0.3943960574562222,-1.6242116320961055,1,1
The Warrior's Code,Dropkick Murphys,1b271f4b-099d-4920-b9b1-e45506330459,2005,2.5303944905666667,Electronic,Rock,Jazz,0.0476148016751,0.662068068981,0.760941445827,0.403482556343,0.00438183313236,0.0674450173974,0.981088280678,0.298910468817,0.0137131083757,2000,18,-1.581804337281425,1.411258683357383,0.7363549795993344,-0.3380555130435863,0.5054730445797361,0,1
Controller's Reply,Sigmund Snopek III,0ca6c6ea-4904-44a4-bdb0-0c0397fa6894,2000,2.3266667684,Electronic,Rhythmic,Jazz,0.156336665154,0.326675087214,0.0769669562578,0.695926189423,0.262408703566,0.303130358458,0.92815220356,0.870325803757,0.0456008687615,2000,18,0.3307439736616705,0.9593266828348747,0.878519661785613,-0.2681176144304079,-0.022038810102090432,1,1
C'mon Wobble,The Cinders,0f5b4a36-e19f-4fb0-baf2-b5d2ab29e754,2018,2.020450464883333,Electronic,Rock,Jazz,0.0396049804986,0.880510628223,0.701364934444,0.0218030288815,0.127670884132,0.524880588055,0.964926064014,0.926278054714,0.0122885862365,2010,12,-2.189790478479938,2.3038530643232433,2.2290198597431607,0.1537231751280403,-0.25522530195690085,0,1
"Tolik vína, tolik slov",Lucie Bílá,0f62b53d-a2d6-41d5-bc96-eca3164f3e3f,2008,4.066222127283334,Electronic,Pop,Jazz,0.619247317314,0.134555131197,0.19724856317,0.300700545311,0.250365465879,0.953783810139,0.798501551151,0.0561520643532,0.00091634108685,2000,22,-0.48995552410178816,-0.511589246928502,0.4063467372387611,-0.5008205359446669,0.540311137563733,0,-1
There Is Only You,Lawrow,1b0a174f-bf90-4fc5-8bfa-43c8bf0c64af,2020,3.4590476989666663,Electronic,Rock,Hip-Hop,0.283849000931,0.193117782474,0.044031303376,0.956021785736,0.292977452278,0.00618190225214,0.182332754135,0.0816527828574,0.966862499714,2020,17,0.2888212143625591,-2.707558192548493,0.3989696857606814,-0.5055204232965548,-0.12681640198252328,1,1
Intro,House Of Krazees,1bf98064-6e0f-4a6d-b4c9-900f844e650f,2007,1.6457143147783335,Electronic,Hip-Hop,Pop,0.442688852549,0.926605284214,0.933908820152,0.809268414974,0.144279420376,0.566421210766,0.0632843077183,0.147072821856,0.182334989309,2000,5,-1.649348547705119,0.4269615255578641,0.28564427304829654,-1.8234561911917928,0.37483796922417445,0,1
El Sol Brillará,Bahiano,1be3dcfd-8b4f-42e3-ac2b-393589d8a317,2011,3.17692515055,Electronic,Pop,Jazz,0.511126875877,0.607432544231,0.000731490377802,0.808744728565,0.143884196877,0.973491549492,0.994010865688,0.293043971062,0.10997351259,2010,15,-0.03682738930497722,-0.07849360833644156,1.4227539523655317,-0.30124461430114485,-0.2907147216784228,0,1
Moonbeams,Throw Me the Statue,00cac6c8-1789-4499-9719-295726609043,2008,4.277555338533333,Electronic,Rhythmic,Jazz,0.583447098732,0.618224143982,0.446715086699,0.834534883499,0.791459441185,0.68751090765,0.631262421608,0.985209703445,0.184473544359,2000,9,0.7056967999438913,0.6808939836530393,1.0523011163975553,-0.1474789630096176,-0.6721839225243936,1,1
La chapelle au clair de lune,Leo Marjane,0f03b90a-856b-4580-9caa-f4279b1c03d6,1937,3.1847618103000004,Electronic,Classic,Jazz,0.233244538307,0.243263661861,0.00289829913527,0.996113836765,0.608901500702,0.0314302109182,0.713150143623,0.99169754982,0.990212202072,1930,28,2.8167803731181182,2.3902411027176877,-4.5966678959817315,0.5667495770340626,-0.24438859020795406,1,1
Oriental Mood,Salah Ragab,0f536ea8-d409-4010-8785-afa59df177da,1999,4.80435384115,Electronic,Rhythmic,Jazz,0.478821575642,0.287858039141,0.698089897633,0.677610695362,0.511643469334,0.937563896179,0.879406511784,0.988885998726,0.999999821186,1990,13,-0.012424519807860957,0.28573568639909747,-0.31253221410724646,1.094064064858682,-1.5371584439550527,0,1
完全犯罪ラブレター,150P,0c36f5d2-1ce3-4aa6-9a90-62c00fcc294a,2013,4.1037399292,Electronic,Rock,Jazz,0.300549298525,0.613120377064,0.923323750496,0.45129737258,0.0121926693246,0.577562689781,0.120225653052,0.971553444862,0.61522436142,2010,9,-2.0745357328424157,0.22134946066409106,0.6610948598455167,0.15440055572343137,-0.684803804187784,0,1
Season Of The Witch,Vanilla Fudge,0f1bf52e-3d1a-4968-ac15-2820e6a5bd19,1993,7.76010894775,Electronic,Jazz,Rock,0.455489188433,0.132792800665,0.0444564558566,0.954760909081,0.889207363129,0.0297711063176,0.735124409199,0.357023447752,0.337719529867,1990,19,1.9824717234440523,-0.9486569708547536,-0.967411833111348,0.39272327869650775,-0.3180985844134958,1,1
Fall In Love With You,Cliff Richard,0f7a3acc-774e-47a7-861e-60ce767568d9,1977,2.5242993672666665,Folkcountry,Pop,Jazz,0.86602473259,0.793529689312,0.198313489556,0.812733709812,0.938888549805,0.180891051888,0.954130649567,0.989431858063,0.0103251114488,1970,21,2.9001507800329547,2.7245499856396913,-0.27573378174035734,-0.3215088087641461,0.3832514551952362,1,1
Tahitian Skies,Chet Atkins And Mark Knopfler,0f7ce249-6c17-4185-a70f-d7c93fb9c0b6,1990,3.310585021966667,Electronic,Rhythmic,Jazz,0.945975840092,0.0629467219114,0.0260891877115,0.992940425873,0.914381206036,0.138619333506,0.168501064181,0.979916214943,0.972279965878,1990,14,3.081410262664095,-0.8859272420683865,-0.8033832552091509,-0.532944744649249,-0.591250261895056,1,1
Little Sparrow,Dolly Parton,0f6a5cb8-92f8-479d-b823-93f1986e821a,2001,4.2274831136,Electronic,Rhythmic,Jazz,0.789637923241,0.058655988425,0.0517328605056,0.984265327454,0.92731487751,0.107902146876,0.754039406776,0.507754385471,0.0122809112072,2000,14,2.5466598289791613,-0.6474827682256377,0.5052589915594213,-1.0344853228526834,0.10708432214401789,1,1
Vindictive,Fucko,0d4c2431-b115-4e16-ab71-7fcdfe027867,2019,3.587333424883333,Electronic,Rock,Jazz,0.207199007273,0.357092529535,0.365080714226,0.458862602711,0.0247516408563,0.404373705387,0.898961901665,0.391831219196,0.046532150358,2010,10,-1.15129509014831,0.04886238338725435,1.3733069409063483,-0.47741209500538273,-0.3182258492425927,0,1
Dragon Flight,Lemongrass,1bd349e7-0211-4bb3-8ad5-cce41d4fa5d1,2011,4.818285624183333,Electronic,Jazz,Jazz,0.617817878723,0.209844008088,0.0179955027997,0.996643483639,0.854597389698,0.348950505257,0.994000792503,0.979168951511,0.999997735023,2010,13,2.3014040754191902,-0.9775317089295656,1.0239272071941206,0.9136842811753253,-1.6101978970769528,1,1
Eight Days A Week,The Beatles,0e28c99d-8ac0-46e4-addf-9e88b6f6c124,1964,2.698013559983333,Electronic,Rock,Jazz,0.198588788509,0.850091814995,0.397462964058,0.0364243909717,0.0511514991522,0.146191418171,0.149387791753,0.983198583126,0.106789849699,1960,17,-0.7987487466735208,3.487524194912436,-2.07719558366035,-0.4533235926660233,0.5021012651174014,0,1
Any Old Arms Won't Do,Willie Nelson,0e05bf2a-8d97-4320-9a17-071b39becaa3,1985,2.8238362630166667,Blues,Rhythmic,Country,0.587926030159,0.647044122219,0.446175634861,0.927525639534,0.16169475019,0.359120845795,0.161041334271,0.250496774912,0.470031708479,1980,21,0.25506862887098525,0.2905513620228116,-1.4516015122268977,-0.8387660629020962,0.7015783192001142,1,1
Two Hearts,Bruce Springsteen & The E Street Band,0df12e39-a2b5-48a2-9d30-3f23706c1cf7,2016,4.217777506516667,Electronic,Rock,Jazz,0.130678996444,0.223474308848,0.39284324646,0.0824328139424,0.0245484486222,0.75858682394,0.9932320714,0.963724672794,0.00521472282708,2010,10,-1.727335704015624,0.876808295725265,1.6287071678964518,0.2996275488476497,-0.8289151568512242,0,1
Eran cuatro de a caballo,Los Cadetes De Linares,01e90f53-470a-4658-a733-110f0991ab5e,2007,3.1072652181,Electronic,Rhythmic,Jazz,0.318402320147,0.892129182816,0.259847402573,0.897642612457,0.956215500832,0.430590391159,0.959059715271,0.973963916302,0.0380932576954,2000,24,1.1997665631526002,1.5566291517944544,1.5709243575317402,0.44747308925397267,0.25114643062530734,1,1
Concerto in G: Presto,Georg Philipp Telemann,0d93e83f-66a3-4915-9614-059536e9ab26,1983,3.533333333333333,Folkcountry,Classic,Jazz,0.771833479404,0.654281377792,0.0382367521524,0.739843547344,0.974447727203,0.0175273027271,0.987742960453,0.983480632305,0.882839143276,1980,21,3.1338702303961203,1.396608691796498,-0.4415163547420195,0.8063355809835009,-0.6655128598400706,1,1
Until the Night,Billy Joel,1ada8952-450b-484d-ad38-a3d7c7e27a8f,2010,6.602449035649999,Electronic,Pop,Jazz,0.389758050442,0.106201149523,0.3526712358,0.16946901381,0.202738597989,0.368012785912,0.714629650116,0.991954505444,0.338176816702,2010,15,-0.5827270262081641,-0.1102101656144784,0.7832210074508604,0.9270408986460268,-0.8277939723929713,0,1
Crash Boom Bang,Unloved,0d899979-253e-4a48-995a-b0e3c137f310,2019,3.2368616739833334,Electronic,Rock,Jazz,0.298256188631,0.100120224059,0.36718416214,0.545682787895,0.148978516459,0.935724556446,0.0531389713287,0.0103379292414,0.0674298554659,2010,15,-1.767146236635714,-1.6542560914449658,0.39666430259084295,-1.47281325709134,0.6710629716203858,0,1
Perfect Circle / God Speed,Mac Miller,0f2c1543-b8d5-4e22-800e-e968f92273a0,2015,7.930444335933333,Electronic,Hip-Hop,Jazz,0.35925501585,0.163410812616,0.187097012997,0.842487454414,0.699095129967,0.735841095448,0.0872522443533,0.0346087999642,0.475651532412,2010,26,-0.1803217317252814,-2.7469465391483148,-0.38141344355588075,0.44811223718564197,0.32175100521098265,0,1
Crespucule With Nellie,Wynton Marsalis,1c6cadf3-3d96-47ec-816a-2aa08bc09e9c,1991,3.070258585616666,Electronic,Jazz,Jazz,0.516466796398,0.212867558002,0.167545497417,0.979460537434,0.718906879425,0.0324833467603,0.0484896488488,0.0793718099594,0.999989688396,1990,22,1.5040237469551314,-1.5947303431036337,-1.5994140858835966,-0.7983256233309197,0.4359082351214389,1,1
Understanding,Bob Seger & The Silver Bullet Band,0e284aef-edcf-4b7c-bd88-95057cfafa33,2003,3.73681640625,Electronic,Rhythmic,Rock,0.687542915344,0.458357959986,0.0918399244547,0.651428461075,0.404828161001,0.880196154118,0.998743236065,0.965839624405,0.00496090762317,2000,13,0.8230815711913063,0.9776640664391038,1.2777187359768796,-0.021006978756426285,-0.6079754979668981,1,1
The Future (feat. Jenna Sousa),Bassnectar,01d40e67-6a4c-418e-b1de-6c9307ce93bc,2014,3.857333374016666,Electronic,Dance,Jazz,0.204378947616,0.225815117359,0.857627272606,0.220966085792,3.08650754732e-07,0.999928534031,6.88602085575e-06,0.0158966314048,0.143392950296,2010,30,-3.150311746675521,-1.1016237875020745,0.030755931686973343,-0.43949875057286525,1.5247363720231943,0,1
The Only Thing,Tinsley Ellis,01e8134d-bd96-4296-9e32-cd78ae22690d,2014,3.3184216817166665,Electronic,Rock,Jazz,0.0428298935294,0.550174236298,0.716725826263,0.319320559502,0.030010195449,0.012059038505,0.268907189369,0.438496738672,0.878452062607,2010,14,-1.8859118178248764,-0.32269933712704546,0.26838796080196214,0.081954653748886,-0.2864424710924456,0,1
Ben Wah Balls,blink‐182,0c433803-90ba-4964-a98a-55588451562a,1994,3.8565442403166665,Electronic,Rock,Jazz,0.0738710537553,0.263042002916,0.546396791935,0.0629322752357,0.00906678847969,0.546842157841,0.610546290874,0.805122673512,0.297784715891,1990,13,-1.7693105294195277,1.2388491167098543,-0.4085896768374609,0.06253040046328547,-0.42440191092721163,0,1
Living In The Past,Keith Emerson,0c49e988-82a3-433f-be89-83dfdadd0f16,1996,3.3554285685166665,Electronic,Pop,Hip-Hop,0.41606721282,0.162752479315,0.0251612700522,0.904053807259,0.932744979858,0.678962349892,0.988995015621,0.999982357025,0.77540743351,1990,18,1.953128387786001,0.15241725727800878,0.03136362693708482,0.5565194535186851,-1.0087746764807048,1,1
U Know Hoo!,Coolio,0dab264c-bf17-4cf4-a71b-dfe001eb6a14,1994,3.87308832805,Electronic,Hip-Hop,Jazz,0.0997935757041,0.37680709362,0.773235976696,0.873708605766,0.169906914234,0.946646571159,0.181197151542,0.316862553358,0.0794829055667,1990,11,-1.8779538939308618,0.013081708460973552,-0.9383204669934565,-1.0720990001201043,0.1635359604822378,0,1
La Soledad,Pink Martini,0d454d81-a61b-486f-b293-60e652ab84b5,2011,5.636353556316666,Electronic,Jazz,Jazz,0.691892027855,0.0193313825876,0.0283263307065,0.84139829874,0.963926851749,0.037434078753,0.910797715187,0.788620352745,0.167245358229,2010,10,2.384896162197696,-0.8230526341003054,1.2229397376802364,-0.23203092387802568,-0.7303077643333973,1,1
Wish You Were Here,Incubus,0c1f5d2d-0e4f-428a-b871-be70bc117736,2001,3.5787755330333337,Rock,Rock,Jazz,0.209423318505,0.448948979378,0.516080081463,0.257972925901,0.0290005747229,0.218553230166,0.883791446686,0.82537573576,0.108087539673,2000,18,-0.9708880200206302,1.405937613102596,0.6966114021282641,0.23624550255629914,-0.02330580554137226,0,1
Amanecer,Los Autenticos Decadentes,1a9b3e3e-6868-4c42-b590-9a83cd569de6,2008,4.257959238683333,Electronic,Rock,Jazz,0.331426620483,0.655642151833,0.545023441315,0.205839499831,0.165236920118,0.556410074234,0.976472198963,0.995273947716,0.273189932108,2000,8,-1.008480539658041,1.6709114256156163,1.1419928245137092,0.5408236167232809,-1.074237364240234,0,1
Pullover,Montreal,0b205e9f-6050-45f8-b869-385714e04c4b,2009,1.7227755228666666,Rock,Dance,Jazz,0.103936061263,0.58727055788,0.783983409405,0.0326446928084,0.00607457244769,0.995647072792,0.942517518997,0.897048950195,0.0597895719111,2000,8,-2.5528523585648264,2.1635790113733417,1.3635693546612386,-0.22487427501226456,-0.5664857520482516,0,1
Be My Girl (Sally),The Police,0cabde08-cf71-4070-9135-cb55682c1d73,2003,4.8622584025,Electronic,Classic,Jazz,0.29984742403,0.799662351608,0.351191461086,0.188226982951,0.109043821692,0.385678976774,0.884313941002,0.382809698582,0.848313748837,2000,18,-0.8927510351756609,0.6153710835209839,0.1286980036447195,1.1645199480125257,-0.7641589575391474,0,1
ł$<$ßß#*&@@ (Slade - Far Far Away),Morčata na útěku,0ce51a68-922e-439d-81b1-922a695803d5,2013,2.8831110636333337,Electronic,Rock,Jazz,0.061922814697,0.873382508755,0.753934681416,0.118433877826,0.0118346391246,0.977849543095,0.628602325916,0.861735582352,0.000117210031021,2010,34,-2.759379239069331,1.7052439436075615,1.6002521721881897,0.9979497465217124,1.0467738680963035,0,1
Nowhere in the Neighborhood,Jace Everett,0ad02643-0ea9-4cb4-a6f0-825a2bd4623d,2006,4.028952280683333,Electronic,Rock,Jazz,0.41265681386,0.713583290577,0.399776339531,0.789818525314,0.28018116951,0.225056767464,0.182975918055,0.730482578278,0.00889440719038,2000,27,-0.09964750511892682,0.4363512381457525,0.4757725537860142,-0.1123771667436823,1.0637672293363645,0,1
Another Part of Me,Michael Jackson,0c1510ad-d88c-4bec-9ad7-d249bc670a1d,1987,3.9241722107,Electronic,Hip-Hop,Jazz,0.0964530035853,0.104679778218,0.922402441502,0.0952937379479,0.0143238017336,0.912866175175,0.0163613967597,0.796707868576,0.0582833662629,1980,18,-2.7285035904048245,1.0808462123351963,-1.469570728419207,-0.5335951323097854,0.5346649348335124,0,1
Villain,Nemean,1a941350-a27c-45b8-82f0-3254860219c9,2020,4.266189829516667,Electronic,Hip-Hop,Jazz,0.089590549469,0.0464736521244,0.183917850256,0.806314766407,2.12347387674e-07,0.999997377396,1.12169527711e-06,0.00299175945111,0.768039166927,2020,7,-1.909492187067324,-2.9591687828451376,0.06818559768583743,-0.8373028881910155,-0.7508642828732558,0,1
Introduction To Knockin' A Jug,Louis Armstrong,0b88069d-d36f-4c01-b794-b2a3501a8e22,2001,0.5389931996666667,Folkcountry,Jazz,Jazz,0.787358820438,0.279869019985,0.118870489299,0.914734303951,0.995963096619,0.176653504372,0.753076910973,0.961652219296,0.00234631076455,2000,30,2.733423963706464,0.6913265873244762,1.3604555614723703,-0.8232044980820952,1.2552515527241055,1,1
The Steps,HAIM,0bb07f2f-fa18-404b-9242-8d06a1f958a0,2020,4.127347056066666,Electronic,Pop,Jazz,0.359080165625,0.57412570715,0.320705354214,0.658267199993,0.359896481037,0.883605778217,0.616202294827,0.982592821121,0.386286556721,2020,9,-0.6457068941353016,-0.0913730279078792,1.9253645160098511,0.30645112666009566,-1.0489155866470246,0,1
I Miss You (Feat. LeToya Luckett),Webbie,0a955bdd-378b-464e-a784-b60571dfa19d,2008,3.7662765503,Electronic,Rhythmic,Jazz,0.489354282618,0.18981936574,0.569428265095,0.380819410086,0.134341195226,0.995593488216,0.971631109715,0.411306619644,0.350872546434,2000,33,-0.9541984220729809,-0.05981487520540305,0.4656668086943564,0.7439552896794244,0.5823049296463219,0,1
Far Away Eyes,The Rolling Stones,0ec4b96f-1cae-4fad-895e-8d3a5428da12,2011,3.739863840733333,Electronic,Rhythmic,Jazz,0.263652026653,0.682402133942,0.303007692099,0.493917793036,0.474369466305,0.476767420769,0.979363679886,0.999988496304,0.093864440918,2010,13,-0.140844067130458,1.2824633598065829,1.835373703263422,0.37964936415963185,-0.5956827393414056,0,1
Stay Crunchy,Ronald Jenkees,1bc681e2-4f78-49ad-8a0f-49e213522dc6,2009,4.114285278316666,Electronic,Pop,Jazz,0.375480771065,0.924104690552,0.0626509711146,0.615005671978,0.090030387044,0.965526044369,0.914918541908,0.652924418449,0.978842079639,2000,12,-0.37820392903139793,0.45293958924513156,0.6387102862993642,1.1737915075564536,-1.6121622463437504,0,1
Typhoon (Original Mix),Re:locate,1ada0b0b-84d8-4425-8de8-b13e2e61c195,2013,6.529306030266667,Electronic,Dance,Jazz,0.258169382811,0.207875356078,0.694683730602,0.782102704048,7.18018533519e-10,0.999999880791,0.0381961502135,0.0573333092034,0.931217133999,2010,22,-2.1409157610952367,-2.5478537466450777,-0.7867939043002696,0.5947169191098977,-0.20746467183633482,0,1
7empest,Tool,0be733e0-b01f-48d2-a1f0-b6f1107a178a,2019,15.72614949545,Electronic,Rock,Jazz,0.35220298171,0.307277530432,0.715190112591,0.256297290325,0.0108100660145,0.431958734989,1.13388596219e-05,0.528018712997,0.999999821186,2010,7,-2.2698939981725768,-2.664993323754387,-1.2662077458694803,2.8455106358158666,-2.320128409868768,0,1
O Come All Ye Faithful,Gregorian,1a5905bf-0887-4302-83ac-408fdbd6486d,2006,3.825197347,Electronic,Pop,Jazz,0.72876304388,0.334068059921,0.0268096029758,0.944111287594,0.927588224411,0.126169010997,0.704998314381,0.988086640835,0.00968730356544,2000,22,2.538033720640304,0.2389173116593842,1.1290207703759387,-0.24579271054284726,0.35015689128434735,1,1
Forgotten Trauma,Flesh Field,0db66390-3393-44e4-9fb5-ac06bc523819,2006,5.416489664716667,Electronic,Dance,Jazz,0.160453751683,0.253849476576,1.57784197654e-05,0.808817088604,0.0571774765849,3.00000096379e-14,0.105565033853,0.00102679699194,0.193195179105,2000,16,-0.3555247767176725,-1.5163542535256576,-0.6872128661071543,-0.8753338031406294,0.4234576662133871,0,1
I Don't Believe,Skunk Anansie,0c30828c-9353-481b-a06d-be9ac5e5b7a5,1996,4.874449157716667,Electronic,Pop,Jazz,0.462019234896,0.424445062876,0.296840041876,0.836800575256,0.366314053535,0.89637285471,0.9968136549,0.999999523163,0.479934006929,1990,15,0.5022292546202735,0.7696469824019043,0.09012077504685902,0.8353589932590617,-1.1313718299228623,1,1
Diamonds & Gold,Kenny Wayne Shepherd,0fbcc6b3-d9c1-4589-9195-d3247730f863,2017,5.296762084966667,Electronic,Pop,Jazz,0.255361288786,0.709620118141,0.654099404812,0.0480896942317,0.0325727388263,0.941847443581,0.906848192215,0.509043812752,0.336262136698,2010,15,-2.3751416773398937,0.6987231050278391,1.244772008146469,0.9665612315252119,-0.6602879257703801,0,1
Regal Begal,Fu Manchu,00b0a70c-87f5-4ab7-9854-f7b3ddfcb53a,1996,2.4259048461833337,Electronic,Rock,Jazz,0.132497936487,0.491826444864,0.296258479357,0.857834279537,0.13055922091,0.513241410255,0.117884136736,0.0234571881592,0.458369731903,1990,11,-0.9154207928158764,-0.4752995572609248,-1.0596254032585417,-1.3849541962623528,0.16382372671727438,0,1
